SKU,HGT1,WID1,DPTH1,product_volume,movement_frequency,movement_category,storage_priority_score,storage_priority,main_storage_location,location_pick_count,recommended_zone,relocation_recommended,recommendation_reason
99-6914586,25,13,17,5525,100,Low Movement,0.4708867924528301,Medium Priority,N32A33,63,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-818735,13,11,11,1573,1188,High Movement,0.7976037735849055,Medium Priority,412922,1188,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-912766,1,1,1,1,335,Medium Movement,0.3765283018867924,Low Priority,N32C22,321,ZONE_C,False,Lower movement priority; can use lower-access storage.
99-912773,1,1,1,1,385,Medium Movement,0.3988490566037735,Low Priority,N33A22,385,ZONE_C,False,Lower movement priority; can use lower-access storage.
99-912797,1,1,1,1,486,Medium Movement,0.4454716981132075,Medium Priority,N33A23,486,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-914715,13,11,11,1573,192,Medium Movement,0.5001698113207547,Medium Priority,N33D33,191,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-915910,24,17,18,7344,69,Low Movement,0.442377358490566,Medium Priority,N27832,45,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-915934,25,17,18,7650,50,Low Movement,0.4166603773584906,Medium Priority,N27433,32,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-917099,25,13,17,5525,59,Low Movement,0.4217547169811321,Medium Priority,N27633,22,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
99-918188,25,13,17,5525,1223,High Movement,0.8544339622641509,High Priority,N27432,779,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
99-918195,1,1,1,1,83,Low Movement,0.1991509433962263,Low Priority,N32A32,54,ZONE_C,False,Lower movement priority; can use lower-access storage.
99-921829,1,1,1,1,1,Low Movement,0.0300943396226415,Low Priority,461743,1,ZONE_C,False,Lower movement priority; can use lower-access storage.
A2-11081,5,9,22,990,2149,High Movement,0.814566037735849,High Priority,174823,2147,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A2-37077,22,9,13,2574,99,Low Movement,0.4410188679245282,Medium Priority,382623,50,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A2-41130,4,15,21,1260,1893,High Movement,0.8343396226415094,High Priority,381222,1885,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A2-41168,20,12,11,2640,1997,High Movement,0.8872641509433962,High Priority,381322,1313,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A2-41189,20,12,11,2640,3863,High Movement,0.9354716981132076,High Priority,381522,2489,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A2-41180,4,15,22,1320,6342,High Movement,0.9106037735849056,High Priority,174922,6151,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A2-41638,1,1,1,1,2714,High Movement,0.6843962264150943,Medium Priority,174822,2690,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A2-41648,55,14,3,2310,693,High Movement,0.7304150943396226,Medium Priority,381523,467,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A291119148,3,14,21,882,3092,High Movement,0.827566037735849,High Priority,174424,3060,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A291119156,3,14,21,882,2345,High Movement,0.8082830188679244,High Priority,174422,2331,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A291119163,7,10,21,1470,2810,High Movement,0.8852830188679244,High Priority,174423,2750,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A291719129,17,10,10,1700,439,Medium Movement,0.6304339622641509,Medium Priority,174523,439,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A291719137,17,10,9,1530,419,Medium Movement,0.6157924528301886,Medium Priority,174623,419,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A291719228,20,12,11,2640,593,Medium Movement,0.7085660377358489,Medium Priority,174522,593,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A291719483,25,13,13,4225,583,Medium Movement,0.7253584905660376,Medium Priority,381422,379,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A297132483,3,14,21,882,789,High Movement,0.6652452830188679,Medium Priority,174723,790,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A297132517,5,9,21,945,1031,High Movement,0.7200377358490566,Medium Priority,174622,1030,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11120,8,21,28,4704,948,High Movement,0.8127735849056603,High Priority,372722,946,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11151,9,18,14,2268,347,Medium Movement,0.6034150943396226,Medium Priority,171923,347,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11163,9,32,17,4896,3732,High Movement,0.9572452830188678,High Priority,171422,3495,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11164,9,32,17,4896,1408,High Movement,0.8698113207547169,High Priority,171622,1401,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11165,9,32,17,4896,2488,High Movement,0.9324150943396226,High Priority,171322,2470,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11166,9,32,18,5184,3168,High Movement,0.9483018867924528,High Priority,171222,3036,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11167,18,16,18,5184,2837,High Movement,0.9424905660377358,High Priority,171522,2784,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-11218,8,21,27,4536,510,Medium Movement,0.7034150943396227,Medium Priority,372822,502,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11486,13,9,4,468,3177,High Movement,0.7666415094339623,Medium Priority,171922,3143,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11493,13,9,4,468,3089,High Movement,0.7645283018867924,Medium Priority,172122,3067,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11400,7,9,8,504,3055,High Movement,0.7677735849056603,Medium Priority,172123,3027,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-11086,1,1,1,1,244,Medium Movement,0.3296415094339622,Low Priority,382822,244,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-12120,1,1,1,1,250,Medium Movement,0.3332075471698113,Low Priority,382823,250,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-16579,8,17,25,3400,497,Medium Movement,0.689377358490566,Medium Priority,372623,496,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-16581,8,33,13,3432,477,Medium Movement,0.6806603773584905,Medium Priority,372622,476,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-16678,18,13,5,1170,305,Medium Movement,0.534320754716981,Medium Priority,382622,163,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-17313,21,31,32,20832,66,Low Movement,0.4473018867924528,Medium Priority,576242,29,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-24393,26,6,20,3120,380,Medium Movement,0.6319245283018868,Medium Priority,372522,237,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-26083,8,10,11,880,537,Medium Movement,0.5952264150943396,Medium Priority,372432,537,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-27035,21,8,13,2184,30,Low Movement,0.3365283018867924,Low Priority,373332,30,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-41610,9,10,10,900,872,High Movement,0.6873396226415094,Medium Priority,383222,449,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41621,9,10,10,900,870,High Movement,0.6858867924528301,Medium Priority,381423,488,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41622,9,10,10,900,871,High Movement,0.6865471698113207,Medium Priority,381622,507,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41623,9,10,10,900,969,High Movement,0.7031886792452829,Medium Priority,381722,600,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41643,9,10,10,900,504,Medium Movement,0.5905283018867924,Medium Priority,391323,257,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41644,9,10,10,900,162,Medium Movement,0.411566037735849,Medium Priority,381822,100,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-41653,1,1,1,1,153,Medium Movement,0.2638679245283019,Low Priority,381323,151,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-41657,1,1,1,1,1337,High Movement,0.6104339622641509,Medium Priority,171022,1322,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45229,7,3,17,357,4877,High Movement,0.7704528301886792,Medium Priority,381823,3181,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45236,7,3,17,357,4326,High Movement,0.7656981132075472,Medium Priority,381922,2649,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45243,7,3,16,336,2616,High Movement,0.7332830188679245,Medium Priority,381623,1355,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45250,7,3,16,336,5106,High Movement,0.7686792452830188,Medium Priority,382122,3288,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45274,7,10,16,1120,1508,High Movement,0.7889433962264151,Medium Priority,382123,794,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45281,1,1,1,1,727,High Movement,0.5134905660377358,Medium Priority,381822,458,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45205,7,5,33,1155,1687,High Movement,0.8097358490566038,High Priority,381022,915,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-45540,1,1,1,1,1045,High Movement,0.5768867924528301,Medium Priority,381823,624,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45557,1,1,1,1,235,Medium Movement,0.3244905660377358,Low Priority,382722,199,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-45564,16,28,4,1792,1009,High Movement,0.7802452830188679,Medium Priority,382323,533,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-45571,1,1,1,1,1181,High Movement,0.5933962264150944,Medium Priority,382523,642,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-52415,1,1,1,1,457,Medium Movement,0.4305471698113208,Medium Priority,172522,411,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-52423,1,1,1,1,41,Low Movement,0.1387924528301886,Low Priority,172322,39,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-58081,18,13,5,1170,2310,High Movement,0.8420566037735848,High Priority,382422,1241,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-58098,18,12,5,1080,2408,High Movement,0.8315471698113208,High Priority,382423,1504,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-61234,28,18,5,2520,38,Low Movement,0.3580188679245283,Low Priority,391623,33,ZONE_C,False,Lower movement priority; can use lower-access storage.
A3-74335,26,16,7,2912,430,Medium Movement,0.6518301886792452,Medium Priority,373433,430,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A3-74302,18,13,5,1170,2888,High Movement,0.8594905660377358,High Priority,382522,1758,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A3-75530,1,1,1,1,394,Medium Movement,0.4021509433962264,Medium Priority,372823,227,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A391956259,20,9,13,2340,56,Low Movement,0.3849056603773585,Low Priority,373532,56,ZONE_C,False,Lower movement priority; can use lower-access storage.
A391956522,21,9,13,2457,118,Low Movement,0.459566037735849,Medium Priority,373132,118,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A392056248,18,13,5,1170,449,Medium Movement,0.5974528301886792,Medium Priority,421332,225,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A392056271,18,4,16,1152,258,Medium Movement,0.508377358490566,Medium Priority,421533,133,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393156584,18,4,16,1152,299,Medium Movement,0.5295094339622641,Medium Priority,421532,232,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393156650,7,18,18,2268,3839,High Movement,0.927,High Priority,171723,3780,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A393156675,7,18,18,2268,3349,High Movement,0.9188113207547168,High Priority,171722,3290,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A393156683,7,18,18,2268,3474,High Movement,0.9217169811320756,High Priority,171623,3411,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A393256129,26,6,20,3120,618,Medium Movement,0.7238490566037735,Medium Priority,372923,617,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393256153,12,6,6,432,451,Medium Movement,0.4940377358490566,Medium Priority,372222,451,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393256160,28,20,7,3920,461,Medium Movement,0.6769056603773584,Medium Priority,372422,461,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393256186,26,6,20,3120,350,Medium Movement,0.6189811320754717,Medium Priority,372922,349,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A393256210,23,8,13,2392,1415,High Movement,0.8428490566037735,High Priority,372723,1415,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A393256244,20,28,7,3920,1382,High Movement,0.8591698113207547,High Priority,372523,1381,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A393256252,28,20,7,3920,413,Medium Movement,0.657754716981132,Medium Priority,372423,413,ZONE_B,True,Moderate movement/space priority; place in a standard access zone.
A396219107,18,12,4,864,2585,High Movement,0.8123018867924527,High Priority,372023,2578,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
A396219231,22,5,16,1760,1204,High Movement,0.8066792452830187,High Priority,373322,1196,ZONE_A,True,High movement/space priority; place in an easily accessible zone.
